,id,year,country,type,activity,fatal,country20
2616,1982.00.00.c,1982,Italy,Boat,Others,UNKNOWN,Y
2617,1982.00.00.b,1982,Italy,Boat,Fishing,N,Y
2618,1982.00.00.a,1982,Tunisia,Unprovoked,Fishing,UNKNOWN,N
2619,1981.12.19,1981,Usa,Unprovoked,Surfing,Y,Y
2620,1981.12.13.a,1981,Usa,Unprovoked,Fishing,N,Y
2621,1981.11.30,1981,Reunion,Unprovoked,Fishing,N,Y
2622,1981.10.19.b,1981,South Africa,Provoked,Others,N,Y
2623,1981.11.09,1981,Usa,Unprovoked,Diving,N,Y
2624,1981.10.19.a,1981,Usa,Unprovoked,Swimming,N,Y
2625,1981.10.17,1981,Usa,Unprovoked,Surfing,UNKNOWN,Y
2626,1981.10.16,1981,Usa,Unprovoked,Surfing,N,Y
2627,1981.10.01,1981,Usa,Unprovoked,Surfing,N,Y
2628,1981.09.28,1981,Usa,Unprovoked,Surfing,N,Y
2629,1981.09.27,1981,Usa,Unprovoked,Surfing,N,Y
2630,1981.09.15,1981,Usa,Unprovoked,Swimming,Y,Y
2631,1981.09.03.b,1981,Usa,Unprovoked,Surfing,N,Y
2632,1981.09.03.a,1981,Usa,Unprovoked,Surfing,N,Y
2633,1981.08.29,1981,Usa,Unprovoked,Surfing,N,Y
2634,1981.08.24.b,1981,Usa,Provoked,Fishing,N,Y
2635,1981.08.24.a,1981,Usa,Invalid,Fishing,Y,Y
2636,1981.08.10.b,1981,Usa,Unprovoked,Diving,N,Y
2637,1981.08.10.a,1981,Usa,Unprovoked,Swimming,Y,Y
2638,1981.08.07,1981,Bahamas,Unprovoked,Surfing,N,Y
2639,1981.07.20,1981,Usa,Unprovoked,Swimming,N,Y
2640,1981.07.18,1981,South Africa,Unprovoked,Surfing,N,Y
2641,1981.07.07,1981,Usa,Unprovoked,Fishing,N,Y
2642,1981.07.01,1981,South Africa,Unprovoked,Others,N,Y
2643,1981.06.15.R,1981,England,Boat,Fishing,N,N
2644,1981.05.24,1981,Usa,Unprovoked,Fishing,Y,Y
2645,1981.05.23,1981,South Korea,Unprovoked,Diving,Y,N
2646,1981.05.20,1981,South Africa,Unprovoked,Surfing,N,Y
2647,1981.05.19,1981,Usa,Unprovoked,Diving,N,Y
2648,1981.05.16,1981,Usa,Unprovoked,Diving,N,Y
2649,1981.05.10,1981,South Africa,Unprovoked,Surfing,N,Y
2650,1981.05.07,1981,Namibia,Provoked,Others,N,N
2651,1981.03.08,1981,Bermuda,Sea Disaster,Others,N,N
2652,1981.05.05,1981,South Africa,Unprovoked,Surfing,N,Y
2653,1981.03.25,1981,Usa,Unprovoked,Wading,N,Y
2654,1981.03.24,1981,Usa,Unprovoked,Surfing,N,Y
2655,1981.03.04,1981,Chile,Unprovoked,Fishing,N,N
2656,1981.03.00,1981,Brazil,Unprovoked,Diving,UNKNOWN,Y
2657,1981.02.19,1981,South Africa,Unprovoked,Swimming,N,Y
2658,1981.02.16,1981,Australia,Unprovoked,Others,N,Y
2659,1981.02.02,1981,Usa,Unprovoked,Surfing,N,Y
2660,1981.02.00,1981,Brazil,Unprovoked,Fishing,N,Y
2661,1981.01.30,1981,Usa,Unprovoked,Fishing,N,Y
2662,1981.01.01,1981,South Africa,Invalid,Swimming,Y,Y
2663,1981.00.00.b,1981,Australia,Unprovoked,Surfing,N,Y
2664,1981.00.00.a,1981,Greece,Unprovoked,Fishing,N,Y
2665,1980.12.30,1980,South Africa,Unprovoked,Others,N,Y
2666,1980.11.24,1980,Reunion,Unprovoked,Fishing,N,Y
2667,1980.11.18,1980,Australia,Unprovoked,Swimming,N,Y
2668,1980.11.17,1980,South Africa,Invalid,Swimming,Y,Y
2669,1980.11.11.,1980,Brazil,Unprovoked,Swimming,Y,Y
2670,1980.10.27,1980,Usa,Unprovoked,Surfing,N,Y
2671,1980.10.17,1980,Usa,Unprovoked,Surfing,N,Y
2672,1980.08.22.R,1980,Mexico,Unprovoked,Diving,Y,Y
2673,1980.08.10,1980,Usa,Unprovoked,Wading,N,Y
2674,1980.08.04,1980,Usa,Unprovoked,Boarding,N,Y
2675,1980.07.26,1980,Spain,Unprovoked,Diving,N,Y
2676,1980.07.27,1980,Usa,Unprovoked,Surfing,N,Y
2677,1980.07.23,1980,Usa,Unprovoked,Standing,N,Y
2678,1980.07.00,1980,Usa,Unprovoked,Surfing,N,Y
2679,1980.07.00a,1980,Usa,Unprovoked,Surfing,N,Y
2680,1980.06.26,1980,Usa,Provoked,Diving,N,Y
2681,1980.05.15,1980,South Africa,Unprovoked,Surfing,N,Y
2682,1980.04.25,1980,Jamaica,Provoked,Fishing,N,Y
2683,1980.04.22,1980,Philippines,Sea Disaster,Others,Y,Y
2684,1980.04.00,1980,Mexico,Unprovoked,Surfing,N,Y
2685,1980.03.29,1980,South Africa,Unprovoked,Diving,Y,Y
2686,1980.03.28,1980,Brazil,Unprovoked,Swimming,N,Y
2687,1980.03.15,1980,Philippines,Sea Disaster,Others,Y,Y
2688,1980.03.11,1980,South Africa,Provoked,Fishing,N,Y
2689,1980.01.31,1980,South Africa,Unprovoked,Boarding,N,Y
2690,1980.01.25,1980,Kenya,Unprovoked,Fishing,N,N
2691,1980.01.15,1980,South Africa,Provoked,Fishing,N,Y
2692,1980.01.13,1980,South Africa,Unprovoked,Swimming,N,Y
2693,1980.01.10,1980,South Africa,Unprovoked,Swimming,N,Y
2694,1980.01.05,1980,Chile,Unprovoked,Diving,Y,N
2695,1980.00.00.d,1980,North Atlantic Ocean,Provoked,Others,N,N
2696,1980.00.00.c,1980,Greece,Invalid,Surfing,N,Y
2697,1980.00.00.b,1980,South Africa,Invalid,Fishing,N,Y
2698,1980.00.00.a,1980,Tonga,Unprovoked,Fishing,N,Y
2699,1979.12.21,1979,South Africa,Unprovoked,Swimming,N,Y
2700,1979.12.00,1979,Portugal,Invalid,Fishing,Y,N
2701,1979.12.01,1979,South China Sea,Unprovoked,Diving,N,N
2702,1979.11.27,1979,Usa,Unprovoked,Surfing,N,Y
2703,1979.11.12,1979,South Africa,Provoked,Fishing,N,Y
2704,1979.10.22,1979,South Africa,Provoked,Fishing,N,Y
2705,1979.09.14,1979,Australia,Unprovoked,Diving,N,Y
2706,1979.08.28,1979,Hong Kong,Unprovoked,Swimming,Y,Y
2707,1979.08.05,1979,Usa,Unprovoked,Others,N,Y
2708,1979.08.03,1979,Thailand,Unprovoked,Others,Y,N
2709,1979.06.19,1979,Usa,Sea Disaster,Others,N,Y
2710,1979.05.27,1979,Usa,Invalid,Diving,Y,Y
2711,1979.05.05,1979,South Africa,Provoked,Fishing,N,Y
2712,1979.05.03,1979,South Africa,Unprovoked,Diving,Y,Y
2713,1979.05.00.c,1979,New Caledonia,Unprovoked,Fishing,N,Y
2714,1979.04.08.b,1979,Usa,Unprovoked,Swimming,N,Y
2715,1979.04.08.a,1979,Usa,Unprovoked,Surfing,N,Y
2716,1979.03.24,1979,Usa,Unprovoked,Surfing,N,Y
2717,1979.03.11,1979,Usa,Unprovoked,Diving,N,Y
2718,1979.03.00,1979,New Caledonia,Unprovoked,Fishing,Y,Y
2719,1979.02.21,1979,South Africa,Unprovoked,Surfing,N,Y
2720,1979.00.00,1979,Usa,Unprovoked,Fishing,Y,Y
2721,1978.12.12,1978,South Africa,Unprovoked,Fishing,Y,Y
2722,1978.11.26,1978,Usa,Unprovoked,Surfing,N,Y
2723,1978.11.23,1978,Usa,Unprovoked,Surfing,N,Y
2724,1978.10.21,1978,South Africa,Invalid,Fishing,Y,Y
2725,1978.09.27,1978,South Africa,Unprovoked,Fishing,N,Y
2726,1978.09.16,1978,Italy,Unprovoked,Diving,N,Y
2727,1978.09.02.R,1978,Australia,Unprovoked,Diving,N,Y
2728,1978.08.05,1978,Usa,Unprovoked,Wading,N,Y
2729,1978.08.01.R,1978,Usa,Unprovoked,Others,N,Y
2730,1978.07.27,1978,Usa,Sea Disaster,Others,N,Y
2731,1978.07.19,1978,Usa,Provoked,Fishing,N,Y
2732,1978.06.21.b,1978,Usa,Unprovoked,Surfing,N,Y
2733,1978.06.21.a,1978,Usa,Unprovoked,Surfing,N,Y
2734,1978.04.02.b,1978,Marshall Islands,Unprovoked,Diving,N,N
2735,1978.04.02.a,1978,Marshall Islands,Unprovoked,Diving,N,N
2736,1978.04.00,1978,Australia,Unprovoked,Diving,N,Y
2737,1978.02.28,1978,South Africa,Unprovoked,Fishing,N,Y
2738,1978.02.19,1978,South Africa,Unprovoked,Diving,N,Y
2739,1978.01.17,1978,South Africa,Unprovoked,Surfing,N,Y
2740,1978.00.00.b,1978,Usa,Unprovoked,Surfing,N,Y
2741,1978.00.00.a,1978,Vanuatu,Unprovoked,Swimming,Y,N
2742,1977.12.31,1977,Usa,Sea Disaster,Swimming,N,Y
2743,1977.12.19.b,1977,Usa,Unprovoked,Surfing,N,Y
2744,1977.12.19.a,1977,South Africa,Unprovoked,Surfing,N,Y
2745,1977.12.00,1977,South Africa,Boat,Fishing,N,Y
2746,1977.11.12,1977,South Africa,Provoked,Standing,N,Y
2747,1977.10.30,1977,South Africa,Unprovoked,Fishing,N,Y
2748,1977.08.31,1977,Australia,Unprovoked,Surfing,N,Y
2749,1977.08.23,1977,Australia,Unprovoked,Others,Y,Y
2750,1977.08.19,1977,South Africa,Boat,Fishing,N,Y
2751,1977.08.14,1977,Usa,Unprovoked,Surfing,N,Y
2752,1977.08.05,1977,Usa,Invalid,Wading,N,Y
2753,1977.07.02,1977,Usa,Sea Disaster,Fishing,N,Y
2754,1977.06.26,1977,Usa,Provoked,Fishing,N,Y
2755,1977.06.06,1977,Usa,Unprovoked,Fishing,N,Y
2756,1977.05.26,1977,South Africa,Boat,Fishing,N,Y
2757,1977.04.21,1977,Usa,Unprovoked,Swimming,N,Y
2758,1977.03.17,1977,South Africa,Unprovoked,Swimming,N,Y
2759,1977.03.13.c,1977,Australia,Sea Disaster,Others,N,Y
2760,1977.03.13.b,1977,Australia,Sea Disaster,Others,Y,Y
2761,1977.03.13.a,1977,Australia,Sea Disaster,Others,Y,Y
2762,1977.02.26,1977,Australia,Unprovoked,Surfing,N,Y
2763,1977.01.00,1977,Mexico,Unprovoked,Swimming,Y,Y
2764,1976.12.18,1976,Usa,Unprovoked,Diving,N,Y
2765,1976.11.27,1976,South Africa,Unprovoked,Others,N,Y
2766,1976.11.25,1976,Usa,Unprovoked,Surfing,N,Y
2767,1976.11.23,1976,South Africa,Invalid,Swimming,N,Y
2768,1976.11.06,1976,South Africa,Provoked,Fishing,N,Y
2769,1976.10.27,1976,South Africa,Boat,Others,N,Y
2770,1976.10.18,1976,Usa,Unprovoked,Surfing,N,Y
2771,1976.10.06,1976,South Africa,Unprovoked,Surfing,N,Y
2772,1976.09.22,1976,New Caledonia,Sea Disaster,Others,N,Y
2773,1976.09.19,1976,Australia,Unprovoked,Diving,N,Y
2774,1976.09.17,1976,Hong Kong,Sea Disaster,Others,Y,Y
2775,1976.09.12.b,1976,Usa,Unprovoked,Swimming,Y,Y
2776,1976.09.12.a,1976,Usa,Unprovoked,Swimming,Y,Y
2777,1976.09.06,1976,Usa,Unprovoked,Surfing,N,Y
2778,1976.08.26,1976,Usa,Unprovoked,Surfing,N,Y
2779,1976.08.24,1976,Usa,Unprovoked,Surfing,N,Y
2780,1976.07.24,1976,Usa,Unprovoked,Fishing,N,Y
2781,1976.07.21,1976,Usa,Unprovoked,Others,N,Y
2782,1976.07.16,1976,Usa,Unprovoked,Diving,Y,Y
2783,1976.07.12,1976,Usa,Unprovoked,Fishing,N,Y
2784,1976.06.23,1976,Usa,Unprovoked,Diving,N,Y
2785,1976.06.10,1976,Usa,Unprovoked,Swimming,N,Y
2786,1976.06.02.R,1976,Italy,Provoked,Fishing,N,Y
2787,1976.06.01,1976,Australia,Boat,Others,N,Y
2788,1976.05.02,1976,South Africa,Boat,Fishing,N,Y
2789,1976.03.12.b,1976,Usa,Unprovoked,Standing,N,Y
2790,1976.03.12.a,1976,South Africa,Boat,Fishing,N,Y
2791,1976.02.03,1976,South Africa,Boat,Others,N,Y
2792,1976.01.13,1976,South Africa,Provoked,Fishing,N,Y
2793,1976.01.11,1976,South Africa,Provoked,Fishing,N,Y
2794,1976.01.08,1976,Usa,Unprovoked,Fishing,N,Y
2795,1976.01.02,1976,New Zealand,Unprovoked,Fishing,Y,Y
2796,1976.00.00.b,1976,Usa,Unprovoked,Diving,Y,Y
2797,1975.12.29,1975,Australia,Boat,Others,N,Y
2798,1975.12.06,1975,Usa,Unprovoked,Fishing,N,Y
2799,1975.12.02,1975,Australia,Provoked,Others,N,Y
2800,1975.11.19.b,1975,Australia,Unprovoked,Standing,N,Y
2801,1975.11.19.a,1975,South Africa,Unprovoked,Standing,N,Y
2802,1975.11.02,1975,Usa,Unprovoked,Surfing,N,Y
2803,1975.10.21,1975,Usa,Invalid,Fishing,N,Y
2804,1975.10.12,1975,Australia,Unprovoked,Surfing,N,Y
2805,1975.10.04,1975,Usa,Invalid,Surfing,UNKNOWN,Y
2806,1975.09.00,1975,South Africa,Unprovoked,Others,N,Y
2807,1975.08.17,1975,South Africa,Unprovoked,Surfing,N,Y
2808,1975.08.12,1975,Usa,Unprovoked,Others,N,Y
2809,1975.08.09,1975,Usa,Unprovoked,Diving,N,Y
2810,1975.08.04,1975,Hong Kong,Unprovoked,Swimming,N,Y
2811,1975.07.30.b,1975,Usa,Sea Disaster,Others,Y,Y
2812,1975.07.30.a,1975,Australia,Unprovoked,Diving,Y,Y
2813,1975.07.26.b,1975,Usa,Unprovoked,Diving,N,Y
2814,1975.07.26.a,1975,Australia,Unprovoked,Surfing,N,Y
2815,1975.07.23,1975,Usa,Unprovoked,Surfing,N,Y
2816,1975.07.19,1975,Usa,Unprovoked,Diving,N,Y
2817,1975.07.15,1975,Usa,Unprovoked,Swimming,N,Y
2818,1975.07.05,1975,Australia,Provoked,Fishing,N,Y
2819,1975.07.04,1975,Usa,Unprovoked,Surfing,N,Y
2820,1975.06.23.b,1975,Usa,Unprovoked,Swimming,N,Y
2821,1975.06.23.a,1975,Usa,Unprovoked,Standing,N,Y
2822,1975.06.15,1975,Usa,Unprovoked,Swimming,N,Y
2823,1975.06.02.R,1975,Usa,Unprovoked,Surfing,N,Y
2824,1975.05.25,1975,Usa,Unprovoked,Surfing,N,Y
2825,1975.05.20,1975,Usa,Unprovoked,Bathing,N,Y
2826,1975.04.25,1975,Italy,Invalid,Diving,N,Y
2827,1975.04.05,1975,South Africa,Unprovoked,Fishing,N,Y
2828,1975.03.29,1975,South Africa,Invalid,Swimming,Y,Y
2829,1975.03.16,1975,Usa,Unprovoked,Others,N,Y
2830,1975.03.13,1975,Australia,Provoked,Diving,N,Y
2831,1975.03.09,1975,South Africa,Provoked,Others,N,Y
2832,1975.03.00,1975,Bangladesh,Sea Disaster,Others,Y,N
2833,1975.02.23,1975,South Africa,Unprovoked,Surfing,N,Y
2834,1975.02.10,1975,Australia,Unprovoked,Fishing,Y,Y
2835,1975.02.09,1975,Australia,Unprovoked,Fishing,N,Y
2836,1975.02.01,1975,South Africa,Provoked,Fishing,N,Y
2837,1975.01.19,1975,Australia,Unprovoked,Surfing,Y,Y
2838,1975.00.00.b,1975,Bermuda,Unprovoked,Fishing,N,N
2839,1974.11.01,1974,Usa,Unprovoked,Standing,N,Y
2840,1974.09.28,1974,Usa,Unprovoked,Surfing,N,Y
2841,1974.09.14,1974,Usa,Unprovoked,Diving,N,Y
2842,1974.09.07,1974,Israel,Unprovoked,Swimming,N,N
2843,1974.09.02.b,1974,Usa,Unprovoked,Surfing,N,Y
2844,1974.09.02.a,1974,Usa,Unprovoked,Surfing,N,Y
2845,1974.09.01,1974,Australia,Sea Disaster,Fishing,N,Y
2846,1974.09.00,1974,Usa,Unprovoked,Surfing,N,Y
2847,1974.08.23,1974,Hong Kong,Unprovoked,Swimming,N,Y
2848,1974.08.16.c,1974,Hong Kong,Unprovoked,Swimming,Y,Y
2849,1974.08.16.b,1974,Hong Kong,Unprovoked,Swimming,N,Y
2850,1974.08.16.a,1974,Hong Kong,Unprovoked,Swimming,N,Y
2851,1974.08.05,1974,Usa,Unprovoked,Surfing,N,Y
2852,1974.07.26,1974,Usa,Unprovoked,Diving,N,Y
2853,1974.07.20,1974,Usa,Unprovoked,Swimming,Y,Y
2854,1974.07.02,1974,Usa,Sea Disaster,Others,Y,Y
2855,1974.06.20,1974,Usa,Unprovoked,Swimming,N,Y
2856,1974.05.26,1974,Usa,Unprovoked,Surfing,N,Y
2857,1974.04.25.R,1974,Brazil,Sea Disaster,Fishing,Y,Y
2858,1974.04.20,1974,South Africa,Unprovoked,Fishing,N,Y
2859,1974.04.14,1974,South Africa,Unprovoked,Standing,N,Y
2860,1974.04.12,1974,Usa,Unprovoked,Swimming,N,Y
2861,1974.04.04,1974,South Africa,Unprovoked,Surfing,N,Y
2862,1974.03.21,1974,South Africa,Unprovoked,Surfing,N,Y
2863,1974.03.00,1974,South Africa,Boat,Fishing,N,Y
2864,1974.02.13.b,1974,South Africa,Unprovoked,Swimming,N,Y
2865,1974.02.13.a,1974,South Africa,Unprovoked,Swimming,N,Y
2866,1974.02.00.b,1974,South Africa,Boat,Fishing,N,Y
2867,1974.02.00.a,1974,South Africa,Boat,Fishing,N,Y
2868,1974.01.13,1974,South Africa,Unprovoked,Others,N,Y
2869,1974.01.09,1974,Australia,Unprovoked,Diving,Y,Y
2870,1974.01.07.c,1974,South Africa,Unprovoked,Swimming,N,Y
2871,1974.01.07.b,1974,Mozambique,Unprovoked,Swimming,Y,Y
2872,1974.01.07.a,1974,Mozambique,Unprovoked,Swimming,Y,Y
2873,1974.00.00.b,1974,Australia,Unprovoked,Fishing,N,Y
2874,1973.12.25,1973,Mozambique,Unprovoked,Fishing,N,Y
2875,1973.12.21.b,1973,Mozambique,Unprovoked,Swimming,Y,Y
2876,1973.12.19.R,1973,Philippines,Unprovoked,Swimming,Y,Y
2877,1973.12.18,1973,Usa,Unprovoked,Swimming,N,Y
2878,1973.12.00,1973,Mexico,Unprovoked,Swimming,Y,Y
2879,1973.11.24,1973,Usa,Unprovoked,Surfing,N,Y
2880,1973.09.29,1973,South Africa,Sea Disaster,Fishing,Y,Y
2881,1973.09.14,1973,Bahamas,Unprovoked,Fishing,N,Y
2882,1973.09.10.R,1973,Hong Kong,Unprovoked,Swimming,Y,Y
2883,1973.09.09,1973,Mexico,Unprovoked,Fishing,Y,Y
2884,1973.08.25,1973,Australia,Unprovoked,Surfing,N,Y
2885,1973.08.16,1973,Usa,Unprovoked,Others,N,Y
2886,1973.06.13,1973,Hong Kong,Unprovoked,Swimming,N,Y
2887,1973.04.04,1973,Mexico,Unprovoked,Wading,Y,Y
2888,1973.03.05,1973,Mozambique,Unprovoked,Fishing,Y,Y
2889,1973.03.00,1973,South Africa,Unprovoked,Fishing,N,Y
2890,1973.02.27,1973,Mexico,Unprovoked,Swimming,Y,Y
2891,1973.01.21,1973,South Africa,Provoked,Fishing,N,Y
2892,1973.01.09,1973,Usa,Unprovoked,Surfing,N,Y
2893,1973.00.00.c,1973,Palau,Unprovoked,Diving,N,N
2894,1973.00.00.b,1973,Palau,Unprovoked,Diving,N,N
2895,1973.00.00.a,1973,South Africa,Unprovoked,Surfing,N,Y
2896,1972.12.31,1972,South Africa,Unprovoked,Others,N,Y
2897,1972.12.26,1972,Mozambique,Unprovoked,Swimming,N,Y
2898,1972.12.25,1972,Mexico,Unprovoked,Surfing,Y,Y
2899,1972.12.24,1972,South Africa,Unprovoked,Swimming,N,Y
2900,1972.12.01,1972,Reunion,Unprovoked,Fishing,Y,Y
2901,1972.10.22,1972,Australia,Unprovoked,Fishing,N,Y
2902,1972.10.21,1972,Australia,Unprovoked,Surfing,N,Y
2903,1972.10.14.b,1972,Usa,Unprovoked,Diving,Y,Y
2904,1972.10.14.a,1972,Usa,Unprovoked,Surfing,N,Y
2905,1972.10.10.R,1972,New Zealand,Unprovoked,Swimming,N,Y
2906,1972.09.09,1972,Usa,Unprovoked,Surfing,N,Y
2907,1972.09.04,1972,Mozambique,Invalid,Swimming,N,Y
2908,1972.08.29,1972,Usa,Unprovoked,Surfing,N,Y
2909,1972.08.17,1972,Usa,Unprovoked,Fishing,N,Y
2910,1972.08.08,1972,Australia,Unprovoked,Diving,N,Y
2911,1972.07.05,1972,Usa,Invalid,Diving,N,Y
2912,1972.06.10,1972,Usa,Unprovoked,Surfing,N,Y
2913,1972.05.28,1972,Usa,Unprovoked,Diving,N,Y
2914,1972.05.06,1972,French Polynesia,Unprovoked,Fishing,N,Y
2915,1972.04.16,1972,Western Samoa,Unprovoked,Swimming,Y,N
2916,1972.04.01.a,1972,Mozambique,Unprovoked,Swimming,Y,Y
2917,1972.03.21,1972,Pacific Ocean,Provoked,Fishing,N,Y
2918,1972.03.16,1972,Usa,Unprovoked,Fishing,N,Y
2919,1972.02.20,1972,Australia,Unprovoked,Surfing,N,Y
2920,1972.01.01.c,1972,South Africa,Unprovoked,Swimming,Y,Y
2921,1972.01.01.b,1972,South Africa,Unprovoked,Others,N,Y
2922,1972.01.01.a,1972,Mozambique,Unprovoked,Standing,N,Y
2923,1972.00.00.b,1972,France,Unprovoked,Swimming,N,N
2924,1972.00.00.a,1972,Marshall Islands,Unprovoked,Diving,N,N
2925,1971.12.16,1971,South Africa,Unprovoked,Swimming,N,Y
2926,1971.11.27,1971,Hong Kong,Unprovoked,Swimming,N,Y
2927,1971.10.23,1971,Usa,Unprovoked,Surfing,N,Y
2928,1971.10.14,1971,South Africa,Unprovoked,Swimming,N,Y
2929,1971.10.02,1971,Usa,Unprovoked,Diving,N,Y
2930,1971.09.25,1971,Usa,Unprovoked,Surfing,N,Y
2931,1971.09.07,1971,Croatia,Unprovoked,Swimming,Y,Y
2932,1971.09.05,1971,Australia,Unprovoked,Fishing,Y,Y
2933,1971.08.21,1971,Australia,Provoked,Fishing,N,Y
2934,1971.07.26,1971,Usa,Unprovoked,Wading,N,Y
2935,1971.07.19,1971,Usa,Unprovoked,Diving,N,Y
2936,1971.06.30,1971,South Africa,Unprovoked,Surfing,N,Y
2937,1971.06.01,1971,British Isles,Unprovoked,Diving,N,N
2938,1971.04.16R,1971,Kenya,Unprovoked,Swimming,N,N
2939,1971.04.11,1971,South Africa,Unprovoked,Swimming,Y,Y
2940,1971.04.06,1971,Mexico,Unprovoked,Surfing,Y,Y
2941,1971.04.00,1971,Mozambique,Sea Disaster,Others,Y,Y
2942,1971.03.30,1971,New Zealand,Unprovoked,Surfing,N,Y
2943,1971.01.02,1971,Australia,Unprovoked,Swimming,N,Y
2944,1971.00.00.c,1971,Australia,Unprovoked,Surfing,N,Y
2945,1970.12.17,1970,Mozambique,Unprovoked,Fishing,Y,Y
2946,1970.12.13,1970,Mozambique,Unprovoked,Fishing,Y,Y
2947,1970.12.07,1970,Micronesia,Unprovoked,Fishing,N,N
2948,1970.12.03,1970,Usa,Sea Disaster,Others,N,Y
2949,1970.10.24,1970,Usa,Unprovoked,Surfing,N,Y
2950,1970.10.00,1970,Usa,Unprovoked,Surfing,N,Y
2951,1970.09.28,1970,Micronesia,Unprovoked,Diving,N,N
2952,1970.09.13,1970,Palau,Provoked,Fishing,N,N
2953,1970.09.05,1970,Usa,Unprovoked,Others,N,Y
2954,1970.09.00.c,1970,Usa,Unprovoked,Swimming,N,Y
2955,1970.09.00.a,1970,Usa,Unprovoked,Diving,N,Y
2956,1970.06.22,1970,Usa,Provoked,Fishing,N,Y
2957,1970.06.15,1970,South Africa,Provoked,Diving,N,Y
2958,1970.06.13.b,1970,Grenada,Unprovoked,Wading,Y,N
2959,1970.06.13.a,1970,Grenada,Unprovoked,Wading,Y,N
2960,1970.06.00,1970,Philippines,Sea Disaster,Boarding,Y,Y
2961,1970.04.04,1970,Grenada,Unprovoked,Swimming,Y,N
2962,1970.04.00.a,1970,Solomon Islands,Unprovoked,Swimming,UNKNOWN,Y
2963,1970.03.31,1970,Usa,Invalid,Surfing,Y,Y
2964,1970.03.23,1970,Usa,Unprovoked,Wading,N,Y
2965,1970.01.23.d,1970,Mozambique,Unprovoked,Swimming,N,Y
2966,1970.01.23.c,1970,Mozambique,Unprovoked,Swimming,N,Y
2967,1970.01.23.b,1970,Mozambique,Unprovoked,Swimming,N,Y
2968,1970.01.23.a,1970,Mozambique,Unprovoked,Swimming,N,Y
2969,1970.01.16,1970,Egypt,Sea Disaster,Others,Y,Y
2970,1970.01.10,1970,Mexico,Unprovoked,Swimming,N,Y
2971,1970.01.09.R,1970,England,Unprovoked,Others,N,N
2972,1970.01.00,1970,Papua New Guinea,Unprovoked,Diving,N,Y
2973,1970.00.00.h,1970,Sri Lanka,Unprovoked,Fishing,N,N
2974,1970.00.00.g,1970,Spain,Unprovoked,Fishing,N,Y
2975,1970.00.00.f,1970,Italy,Boat,Fishing,N,Y
2976,1970.00.00.e,1970,Croatia,Unprovoked,Fishing,UNKNOWN,Y
2977,1970.00.00.d,1970,Iraq,Unprovoked,Others,N,N
2978,1970.00.00.c,1970,Iraq,Unprovoked,Others,N,N
2979,1970.00.00.b,1970,Iraq,Unprovoked,Swimming,Y,N
2980,1970.00.00.a,1970,Iraq,Unprovoked,Fishing,N,N
2981,1969.11.30,1969,Australia,Unprovoked,Swimming,N,Y
2982,1969.11.11,1969,Usa,Unprovoked,Diving,N,Y
2983,1969.10.14,1969,Usa,Unprovoked,Diving,N,Y
2984,1969.09.06,1969,Usa,Unprovoked,Diving,N,Y
2985,1969.08.29,1969,Usa,Unprovoked,Others,N,Y
2986,1969.08.22,1969,Usa,Provoked,Fishing,N,Y
2987,1969.08.02,1969,Usa,Unprovoked,Surfing,N,Y
2988,1969.08.01,1969,Usa,Unprovoked,Surfing,N,Y
2989,1969.07.20,1969,Usa,Unprovoked,Surfing,N,Y
2990,1969.06.27,1969,Usa,Unprovoked,Wading,UNKNOWN,Y
2991,1969.06.12,1969,Jamaica,Unprovoked,Diving,N,Y
2992,1969.06.00,1969,Usa,Unprovoked,Wading,N,Y
2993,1969.05.25,1969,Usa,Provoked,Fishing,N,Y
2994,1969.05.24,1969,Usa,Provoked,Diving,N,Y
2995,1969.05.22,1969,Dominican Republic,Unprovoked,Surfing,UNKNOWN,N
2996,1969.04.22,1969,Australia,Invalid,Others,N,Y
2997,1969.04.19,1969,Usa,Provoked,Fishing,N,Y
2998,1969.03.09,1969,Usa,Unprovoked,Surfing,N,Y
2999,1969.02.17.R,1969,Australia,Provoked,Fishing,N,Y
3000,1969.02.00,1969,Australia,Invalid,Diving,UNKNOWN,Y
3001,1969.01.27,1969,Australia,Unprovoked,Diving,N,Y
3002,1969.00.00,1969,Bahamas,Provoked,Others,N,Y
3003,1968.12.29,1968,South Africa,Invalid,Diving,N,Y
3004,1968.12.26,1968,Australia,Provoked,Others,N,Y
3005,1968.12.25,1968,New Zealand,Unprovoked,Surfing,N,Y
3006,1968.12.02,1968,South Africa,Unprovoked,Fishing,N,Y
3007,1968.11.06,1968,South Africa,Boat,Fishing,N,Y
3008,1968.10.13,1968,Usa,Unprovoked,Fishing,N,Y
3009,1968.10.10,1968,Philippines,Sea Disaster,Others,N,Y
3010,1968.09.22,1968,Usa,Invalid,Surfing,UNKNOWN,Y
3011,1968.09.15,1968,New Zealand,Unprovoked,Fishing,Y,Y
3012,1968.08.24,1968,Usa,Unprovoked,Others,N,Y
3013,1968.08.21,1968,Usa,Unprovoked,Standing,N,Y
3014,1968.08.13,1968,French Polynesia,Unprovoked,Swimming,N,Y
3015,1968.08.11,1968,Malaysia,Unprovoked,Others,N,N
3016,1968.08.08,1968,Columbia,Unprovoked,Fishing,N,N
3017,1968.07.27,1968,Usa,Unprovoked,Diving,N,Y
3018,1968.07.23,1968,Usa,Unprovoked,Wading,N,Y
